DESTPORT;PROTOCOL;SERVICE;SERVICE
26967;TCP;Unknown;1
26967;UDP;BitTorrent;1
26979;TCP;Unknown;1
26979;UDP;BitTorrent;1
26983;UDP;Unknown;1
27015;TCP;Unknown;3
27015;UDP;BitTorrent;1
27019;UDP;Steam;1
27020;TCP;Steam;3
27021;TCP;Steam;11
27031;UDP;STUN;1
27032;UDP;BitTorrent;4
27057;TCP;Unknown;1
27057;UDP;BitTorrent;1
27059;TCP;RDP;1
27073;UDP;BitTorrent;2
27080;UDP;BitTorrent;1
27082;UDP;BitTorrent;2
27084;UDP;STUN;1
27110;UDP;BitTorrent;1
27113;TCP;Unknown;1
27113;UDP;BitTorrent;1
27116;UDP;BitTorrent;1
27118;UDP;Signal;1
27121;UDP;BitTorrent;1
27122;TCP;Unknown;1
27126;TCP;Unknown;3
27126;UDP;BitTorrent;1
27126;UDP;Unknown;1
27136;UDP;BitTorrent;1
27175;UDP;STUN;1
27176;UDP;BitTorrent;3
27187;UDP;STUN;1
27189;TCP;Unknown;1
27199;UDP;BitTorrent;3
27223;UDP;BitTorrent;1
27239;UDP;STUN;1
27240;UDP;BitTorrent;1
27251;UDP;BitTorrent;1
27258;TCP;Unknown;1
27258;UDP;Unknown;1
27287;TCP;Unknown;3
27287;UDP;BitTorrent;1
27288;UDP;BitTorrent;1
27309;UDP;BitTorrent;1
27334;UDP;BitTorrent;1
27335;UDP;BitTorrent;1
27342;UDP;STUN;1
27343;UDP;BitTorrent;1
27364;UDP;BitTorrent;1
27375;UDP;BitTorrent;1
27387;UDP;BitTorrent;1
27389;TCP;BitTorrent;1
27389;TCP;Unknown;2
27389;UDP;BitTorrent;1
27391;UDP;BitTorrent;1
27392;UDP;BitTorrent;1
27394;UDP;BitTorrent;1
27410;UDP;BitTorrent;1
27431;UDP;BitTorrent;2
27438;TCP;Unknown;1
27438;UDP;Unknown;1
27445;UDP;BitTorrent;3
27451;UDP;BitTorrent;1
27467;UDP;BitTorrent;1
27469;TCP;Unknown;3
27469;UDP;BitTorrent;1
27479;UDP;BitTorrent;2
27497;UDP;BitTorrent;1
27517;TCP;RDP;1
27521;TCP;Unknown;4
27521;UDP;BitTorrent;1
27530;TCP;Unknown;2
27530;UDP;BitTorrent;1
27544;TCP;Unknown;1
27544;UDP;BitTorrent;1
27547;TCP;Unknown;6
27547;UDP;BitTorrent;2
27558;UDP;BitTorrent;2
27578;UDP;STUN;1
27590;UDP;BitTorrent;1
27617;UDP;BitTorrent;3
27621;UDP;BitTorrent;1
27622;UDP;BitTorrent;1
27626;UDP;BitTorrent;1
27644;TCP;RDP;1
27645;TCP;Unknown;2
27645;UDP;BitTorrent;1
27651;TCP;RDP;1
27663;TCP;Unknown;2
27665;UDP;BitTorrent;1
27666;TCP;RDP;1
27673;UDP;BitTorrent;2
27690;UDP;BitTorrent;1
27698;TCP;Unknown;4
27698;UDP;BitTorrent;1
27698;UDP;Unknown;1
27702;TCP;RDP;1
27703;TCP;RDP;1
27717;UDP;BitTorrent;1
27738;UDP;BitTorrent;1
27748;TCP;RDP;1
27753;UDP;BitTorrent;4
27774;UDP;BitTorrent;2
27777;UDP;STUN;1
27801;TCP;Unknown;3
27801;UDP;BitTorrent;1
27801;UDP;Unknown;1
27804;UDP;BitTorrent;1
27813;TCP;Unknown;2
27813;UDP;BitTorrent;1
27836;UDP;BitTorrent;2
27860;TCP;RDP;1
27868;UDP;BitTorrent;1
27877;UDP;BitTorrent;1
27886;UDP;BitTorrent;1
27893;TCP;RDP;1
27904;UDP;BitTorrent;1
27914;UDP;BitTorrent;1
27915;UDP;BitTorrent;1
27921;UDP;STUN;1
27929;UDP;BitTorrent;1
27930;UDP;BitTorrent;1
27936;TCP;SSH;1
27941;UDP;BitTorrent;1
27943;UDP;BitTorrent;1
27956;UDP;BitTorrent;1
27971;UDP;BitTorrent;1
28001;UDP;BitTorrent;3
28002;UDP;BitTorrent;2
28004;UDP;BitTorrent;1
28007;UDP;BitTorrent;1
28008;UDP;BitTorrent;7
28010;UDP;BitTorrent;2
28015;UDP;BitTorrent;1
28017;TCP;Unknown;1
28017;UDP;Unknown;1
28020;UDP;BitTorrent;1
28022;UDP;BitTorrent;2
28027;UDP;BitTorrent;1
28031;UDP;BitTorrent;1
28039;UDP;BitTorrent;3
28045;UDP;BitTorrent;4
28049;UDP;BitTorrent;1
28053;UDP;BitTorrent;1
28066;UDP;BitTorrent;1
28068;UDP;BitTorrent;1
28070;UDP;BitTorrent;1
28075;UDP;BitTorrent;1
28078;TCP;Unknown;1
28081;UDP;BitTorrent;1
28084;UDP;BitTorrent;2
28085;UDP;BitTorrent;1
28089;UDP;BitTorrent;1
28093;UDP;BitTorrent;2
28105;UDP;BitTorrent;5
28108;UDP;BitTorrent;2
28110;UDP;BitTorrent;1
28114;UDP;BitTorrent;2
28126;UDP;BitTorrent;1
28129;UDP;BitTorrent;1
28130;UDP;BitTorrent;1
28132;UDP;BitTorrent;2
28133;UDP;BitTorrent;2
28144;TCP;Unknown;1
28144;UDP;BitTorrent;1
28149;UDP;BitTorrent;1
28150;UDP;BitTorrent;3
28152;TCP;RDP;2
28153;UDP;BitTorrent;2
28154;UDP;BitTorrent;1
28156;UDP;BitTorrent;1
28157;UDP;BitTorrent;1
28166;UDP;BitTorrent;2
28168;UDP;BitTorrent;1
28172;UDP;BitTorrent;1
28173;TCP;RDP;1
28175;UDP;BitTorrent;2
28176;UDP;BitTorrent;1
28182;UDP;BitTorrent;1
28196;UDP;BitTorrent;2
28198;UDP;BitTorrent;1
28199;UDP;BitTorrent;1
28213;TCP;RDP;1
28214;UDP;BitTorrent;4
28217;UDP;BitTorrent;1
28219;UDP;BitTorrent;4
28222;UDP;BitTorrent;1
28226;UDP;BitTorrent;1
28241;UDP;BitTorrent;1
28244;UDP;STUN;1
28249;TCP;Unknown;4
28249;UDP;BitTorrent;1
28252;TCP;RDP;1
28252;UDP;BitTorrent;1
28285;TCP;RDP;1
28288;UDP;BitTorrent;1
28313;TCP;RDP;1
28332;TCP;Unknown;1
28332;UDP;Unknown;1
28338;TCP;Unknown;3
28338;UDP;BitTorrent;1
28346;UDP;BitTorrent;1
28358;TCP;Unknown;2
28358;UDP;Unknown;1
28365;UDP;BitTorrent;1
28366;TCP;RDP;1
28366;UDP;BitTorrent;1
28375;TCP;Unknown;3
28375;UDP;BitTorrent;1
28375;UDP;Unknown;1
28380;UDP;BitTorrent;3
28380;UDP;Signal;1
28388;UDP;BitTorrent;2
28400;UDP;BitTorrent;1
28402;TCP;MsSQL-TDS;1
28404;TCP;Unknown;3
28404;UDP;BitTorrent;1
28405;TCP;Unknown;1
28405;UDP;BitTorrent;1
28415;UDP;BitTorrent;1
28418;TCP;Unknown;3
28418;UDP;BitTorrent;1
28451;UDP;BitTorrent;1
28470;UDP;STUN;1
28473;UDP;BitTorrent;1
28501;TCP;Unknown;1
28501;UDP;BitTorrent;1
28519;TCP;Unknown;1
28519;UDP;Unknown;1
28528;UDP;BitTorrent;1
28544;UDP;BitTorrent;1
28546;UDP;BitTorrent;1
28566;UDP;STUN;1
28569;UDP;BitTorrent;5
28577;UDP;BitTorrent;2
28591;TCP;RDP;1
28591;UDP;BitTorrent;1
28594;TCP;FTP_DATA;1
28597;UDP;BitTorrent;1
28598;UDP;Signal;1
28610;UDP;STUN;1
28630;UDP;BitTorrent;1
28635;UDP;BitTorrent;3
28637;UDP;BitTorrent;1
28652;UDP;BitTorrent;1
28658;UDP;BitTorrent;1
28663;UDP;BitTorrent;1
28704;UDP;BitTorrent;2
28710;UDP;BitTorrent;3
28724;TCP;RDP;1
28732;TCP;RDP;1
28739;UDP;BitTorrent;2
28745;TCP;RDP;1
28749;TCP;Unknown;2
28749;UDP;BitTorrent;1
28750;TCP;RDP;1
28751;TCP;RDP;1
28761;UDP;BitTorrent;2
28778;UDP;BitTorrent;2
28780;UDP;BitTorrent;1
28781;UDP;BitTorrent;1
28792;TCP;Unknown;1
28792;UDP;BitTorrent;1
28801;UDP;BitTorrent;1
28811;TCP;Unknown;1
28811;UDP;Unknown;1
28816;UDP;BitTorrent;1
28817;UDP;BitTorrent;1
28820;UDP;BitTorrent;1
28827;UDP;Signal;1
28839;UDP;BitTorrent;2
28845;UDP;BitTorrent;1
28846;UDP;Signal;1
28850;UDP;BitTorrent;1
28864;UDP;BitTorrent;1
28872;UDP;BitTorrent;1
28878;TCP;Unknown;1
28878;UDP;BitTorrent;1
28881;UDP;BitTorrent;1
28888;UDP;BitTorrent;1
28889;UDP;BitTorrent;1
28902;UDP;BitTorrent;1
28918;UDP;BitTorrent;1
28939;TCP;Unknown;1
28939;UDP;Unknown;1
28942;UDP;BitTorrent;1
28944;UDP;BitTorrent;1
28956;TCP;Unknown;2
28956;UDP;BitTorrent;1
29004;UDP;BitTorrent;3
29008;UDP;BitTorrent;1
29016;TCP;RDP;1
29036;TCP;Unknown;3
29036;UDP;BitTorrent;1
29047;TCP;Unknown;2
29047;UDP;Unknown;1
29051;UDP;BitTorrent;1
29054;TCP;BitTorrent;1
29054;TCP;Unknown;2
29054;UDP;BitTorrent;1
29057;UDP;BitTorrent;2
29065;UDP;BitTorrent;1
29077;TCP;Unknown;1
29077;UDP;Unknown;1
29082;UDP;BitTorrent;1
29086;TCP;RDP;1
29116;TCP;RDP;1
29122;UDP;BitTorrent;1
29142;UDP;BitTorrent;1
29146;TCP;Unknown;1
29146;UDP;BitTorrent;1
29147;UDP;BitTorrent;1
29151;UDP;BitTorrent;1
29152;UDP;BitTorrent;1
29164;UDP;BitTorrent;1
29168;TCP;Unknown;3
29168;UDP;Unknown;1
29171;TCP;RDP;1
29173;UDP;BitTorrent;1
29178;UDP;BitTorrent;1
29180;UDP;BitTorrent;2
29191;UDP;BitTorrent;1
29206;UDP;BitTorrent;2
29232;UDP;BitTorrent;1
29234;UDP;BitTorrent;1
29238;UDP;BitTorrent;1
29249;TCP;RDP;1
29261;TCP;RDP;1
29261;TCP;Unknown;3
29261;UDP;BitTorrent;1
29279;UDP;STUN;1
29281;UDP;BitTorrent;2
29283;UDP;BitTorrent;1
29295;TCP;Unknown;2
29295;UDP;Unknown;1
29297;UDP;BitTorrent;2
29307;TCP;Unknown;2
29307;UDP;BitTorrent;2
29317;TCP;Unknown;1
29321;UDP;BitTorrent;1
29336;TCP;Unknown;3
29336;UDP;BitTorrent;1
29353;TCP;RDP;1
29363;UDP;BitTorrent;1
29365;TCP;SSH;1
29396;UDP;BitTorrent;1
29409;UDP;BitTorrent;2
29412;UDP;BitTorrent;1
29417;TCP;Unknown;1
29417;UDP;BitTorrent;1
29417;UDP;Unknown;1
29432;UDP;BitTorrent;1
29440;UDP;BitTorrent;2
29462;TCP;Unknown;4
29462;UDP;Unknown;1
29480;UDP;BitTorrent;1
29487;UDP;BitTorrent;1
29494;UDP;BitTorrent;1
29523;UDP;BitTorrent;1
29540;UDP;STUN;1
29541;UDP;BitTorrent;4
29547;TCP;Unknown;3
29547;UDP;BitTorrent;1
29547;UDP;Unknown;1
29549;UDP;BitTorrent;1
29552;TCP;Unknown;1
29553;TCP;Unknown;1
29564;TCP;Unknown;1
29564;UDP;Unknown;1
29566;UDP;BitTorrent;1
29594;UDP;BitTorrent;3
29622;UDP;BitTorrent;1
29632;UDP;BitTorrent;1
29646;UDP;BitTorrent;1
29649;UDP;BitTorrent;1
29658;UDP;BitTorrent;1
29663;UDP;BitTorrent;1
29667;UDP;STUN;1
29685;UDP;BitTorrent;1
29686;TCP;BitTorrent;1
29686;TCP;Unknown;3
29686;UDP;BitTorrent;1
29689;TCP;Unknown;1
29689;UDP;BitTorrent;1
29707;UDP;BitTorrent;1
29709;TCP;Unknown;1
29709;UDP;BitTorrent;1
29716;UDP;BitTorrent;1
29719;TCP;Unknown;1
29719;UDP;SkypeCall;1
29732;TCP;Unknown;3
29732;UDP;BitTorrent;1
29732;UDP;Unknown;1
29734;UDP;BitTorrent;2
29735;TCP;Unknown;1
29735;UDP;BitTorrent;1
29736;TCP;Unknown;1
29736;UDP;BitTorrent;1
29736;UDP;STUN;1
29737;UDP;BitTorrent;1
29747;TCP;Unknown;2
29747;UDP;BitTorrent;1
29748;UDP;BitTorrent;1
29775;TCP;Unknown;1
29775;UDP;BitTorrent;1
29785;UDP;Signal;1
29822;UDP;STUN;1
29891;TCP;Unknown;1
29891;UDP;BitTorrent;1
29924;UDP;Signal;1
29948;UDP;BitTorrent;1
29956;UDP;BitTorrent;1
29957;UDP;BitTorrent;1
29976;TCP;RDP;1
29981;UDP;BitTorrent;2
29987;TCP;RDP;1
29997;TCP;Unknown;2
29997;UDP;Unknown;1
30000;UDP;BitTorrent;1
30002;TCP;RDP;1
30002;UDP;BitTorrent;1
30010;TCP;Unknown;2
30010;UDP;Unknown;1
30013;UDP;BitTorrent;1
30017;TCP;Unknown;1
30017;UDP;BitTorrent;1
30020;UDP;BitTorrent;1
30024;UDP;BitTorrent;1
30034;TCP;Unknown;1
30034;UDP;BitTorrent;1
30038;UDP;BitTorrent;1
30055;TCP;RDP;1
30070;UDP;BitTorrent;1
30080;UDP;BitTorrent;1
30091;UDP;BitTorrent;1
30092;UDP;BitTorrent;1
30098;UDP;BitTorrent;1
30104;TCP;RDP;1
30147;TCP;RDP;2
30153;TCP;Unknown;3
30153;UDP;BitTorrent;1
30173;TCP;RDP;1
30186;TCP;Unknown;2
30186;UDP;BitTorrent;1
30195;TCP;RDP;1
30234;TCP;RDP;1
30240;UDP;BitTorrent;2
30243;UDP;BitTorrent;2
30251;UDP;BitTorrent;2
30257;TCP;Unknown;1
30257;UDP;BitTorrent;1
30281;TCP;RDP;1
30289;TCP;Unknown;1
30317;TCP;RDP;1
30349;UDP;BitTorrent;1
30357;UDP;BitTorrent;1
30373;UDP;BitTorrent;1
30377;UDP;BitTorrent;1
30391;TCP;RDP;1
30420;UDP;BitTorrent;1
30423;UDP;Signal;1
30424;TCP;RDP;1
30428;TCP;BitTorrent;1
30428;TCP;Unknown;3
30428;UDP;BitTorrent;2
30437;UDP;BitTorrent;1
30439;UDP;BitTorrent;1
30465;UDP;BitTorrent;1
30488;UDP;BitTorrent;1
30532;UDP;BitTorrent;1
30554;UDP;BitTorrent;1
30559;UDP;BitTorrent;1
30563;UDP;BitTorrent;1
30571;UDP;BitTorrent;2
30576;TCP;Unknown;3
30576;UDP;BitTorrent;1
30582;TCP;Unknown;3
30582;UDP;BitTorrent;1
30585;UDP;BitTorrent;1
30597;UDP;BitTorrent;1
30611;TCP;Unknown;3
30611;UDP;BitTorrent;1
30611;UDP;Unknown;1
30623;UDP;BitTorrent;1
30639;UDP;BitTorrent;1
30646;TCP;BitTorrent;2
30646;TCP;Unknown;2
30646;UDP;BitTorrent;1
30663;UDP;BitTorrent;1
30713;UDP;BitTorrent;1
30726;UDP;BitTorrent;1
30734;TCP;Unknown;1
30734;UDP;BitTorrent;1
30743;TCP;Unknown;1
30743;UDP;BitTorrent;3
30758;UDP;BitTorrent;1
30764;UDP;BitTorrent;1
30765;TCP;Unknown;7
30765;UDP;BitTorrent;1
30786;UDP;BitTorrent;2
30789;TCP;RDP;1
30812;UDP;BitTorrent;1
30818;UDP;BitTorrent;2
30823;TCP;RDP;1
30830;UDP;BitTorrent;1
30840;UDP;BitTorrent;1
30847;TCP;RDP;1
30847;UDP;BitTorrent;1
30854;UDP;BitTorrent;2
30870;TCP;Unknown;1
30870;UDP;BitTorrent;4
30878;UDP;BitTorrent;1
30891;UDP;BitTorrent;1
30896;TCP;Unknown;1
30896;UDP;BitTorrent;1
30916;UDP;BitTorrent;5
30928;TCP;RDP;1
30942;TCP;RDP;1
30948;UDP;Signal;1
30977;UDP;BitTorrent;3
30990;TCP;RDP;1
31015;UDP;BitTorrent;1
31016;UDP;BitTorrent;1
31019;UDP;BitTorrent;4
31022;UDP;BitTorrent;1
31068;UDP;BitTorrent;2
31082;UDP;BitTorrent;1
31086;TCP;RDP;1
31090;UDP;BitTorrent;1
31097;UDP;BitTorrent;1
31135;TCP;Unknown;1
31135;UDP;Unknown;1
31141;UDP;Signal;1
31234;UDP;BitTorrent;1
31240;UDP;BitTorrent;1
31266;TCP;Unknown;1
31266;UDP;BitTorrent;1
31268;TCP;RDP;1
31269;TCP;RDP;1
31279;TCP;Unknown;2
31279;UDP;BitTorrent;1
31284;UDP;BitTorrent;1
31298;TCP;Unknown;1
31298;UDP;BitTorrent;1
31310;TCP;RDP;1
31317;TCP;Unknown;1
31334;TCP;SSH;1
31335;UDP;BitTorrent;1
31341;TCP;Unknown;2
31341;UDP;BitTorrent;1
31342;UDP;BitTorrent;1
31346;UDP;BitTorrent;1
31349;UDP;BitTorrent;2
31361;UDP;Signal;1
31366;UDP;BitTorrent;1
31378;UDP;BitTorrent;1
31386;UDP;BitTorrent;1
31391;UDP;BitTorrent;1
31393;UDP;BitTorrent;1
31411;UDP;BitTorrent;1
31414;TCP;Unknown;1
31414;UDP;BitTorrent;1
31414;UDP;Unknown;1
31415;UDP;BitTorrent;1
31418;UDP;BitTorrent;1
31425;UDP;BitTorrent;2
31453;UDP;STUN;1
31459;TCP;RDP;1
31478;UDP;BitTorrent;2
31496;UDP;STUN;1
31498;UDP;BitTorrent;1
31521;TCP;RDP;1
31532;UDP;BitTorrent;1
31539;TCP;RDP;1
31549;TCP;RDP;1
31554;UDP;BitTorrent;1
31583;UDP;BitTorrent;2
31600;UDP;BitTorrent;1
31624;TCP;Unknown;1
31624;UDP;Unknown;1
31641;UDP;BitTorrent;1
31677;UDP;BitTorrent;2
31690;UDP;BitTorrent;1
31704;UDP;BitTorrent;1
31711;TCP;RDP;1
31721;UDP;BitTorrent;1
31730;UDP;BitTorrent;2
31735;TCP;Unknown;1
31735;UDP;BitTorrent;2
31742;TCP;Unknown;1
31742;UDP;Unknown;1
31750;TCP;Unknown;3
31750;UDP;BitTorrent;1
31757;TCP;RDP;2
31760;UDP;BitTorrent;1
31768;UDP;BitTorrent;1
31791;UDP;BitTorrent;1
31793;UDP;BitTorrent;1
31797;TCP;Unknown;1
31797;UDP;BitTorrent;1
31798;UDP;BitTorrent;1
31804;TCP;Unknown;3
31804;UDP;BitTorrent;1
31818;TCP;RDP;1
31835;UDP;BitTorrent;2
31841;UDP;BitTorrent;1
31849;UDP;BitTorrent;1
31857;UDP;BitTorrent;1
31861;UDP;BitTorrent;1
31869;UDP;BitTorrent;1
31876;UDP;BitTorrent;5
31889;UDP;Signal;1
31895;TCP;Unknown;1
31895;UDP;BitTorrent;1
31914;UDP;BitTorrent;1
31924;UDP;BitTorrent;2
31954;TCP;RDP;1
31957;TCP;HTTP;1
31958;UDP;BitTorrent;1
31969;TCP;Unknown;1
31972;UDP;BitTorrent;1
31980;TCP;Unknown;1
32024;UDP;BitTorrent;1
32053;TCP;Unknown;1
32061;UDP;BitTorrent;2
32064;UDP;BitTorrent;3
32089;TCP;Unknown;1
32089;UDP;Unknown;1
32093;UDP;BitTorrent;1
32101;TCP;Unknown;1
32101;UDP;Unknown;1
32105;UDP;BitTorrent;2
32113;UDP;BitTorrent;1
32129;UDP;BitTorrent;1
32139;TCP;RDP;1
32154;UDP;BitTorrent;1
32166;TCP;RDP;1
32181;UDP;BitTorrent;2
32196;UDP;BitTorrent;1
32197;UDP;BitTorrent;1
32242;UDP;BitTorrent;1
32244;UDP;BitTorrent;1
32294;TCP;Unknown;3
32294;UDP;BitTorrent;1
32298;TCP;RDP;1
32302;TCP;RDP;1
32311;TCP;RDP;2
32313;UDP;BitTorrent;1
32345;UDP;BitTorrent;2
32353;UDP;BitTorrent;2
32355;UDP;BitTorrent;1
32361;UDP;BitTorrent;1
32369;UDP;BitTorrent;1
32379;UDP;BitTorrent;8
32400;TCP;Unknown;33
32422;TCP;Unknown;3
32422;UDP;BitTorrent;1
32437;UDP;BitTorrent;1
32444;UDP;BitTorrent;1
32449;UDP;Signal;1
32459;UDP;BitTorrent;1
32466;TCP;RDP;1
32477;UDP;BitTorrent;1
32481;UDP;BitTorrent;1
32492;UDP;BitTorrent;1
32493;TCP;Unknown;3
32493;UDP;BitTorrent;1
32505;UDP;BitTorrent;1
32516;UDP;BitTorrent;1
32518;UDP;BitTorrent;1
32536;UDP;BitTorrent;1
32544;UDP;BitTorrent;1
32548;TCP;Unknown;1
32548;UDP;Unknown;1
32557;UDP;BitTorrent;1
32558;TCP;Unknown;3
32565;TCP;RDP;1
32569;UDP;BitTorrent;1
32576;UDP;BitTorrent;1
32579;UDP;BitTorrent;1
32581;UDP;BitTorrent;1
32588;TCP;Unknown;4
32588;UDP;Unknown;1
32618;TCP;Unknown;1
32619;TCP;Unknown;1
32619;UDP;BitTorrent;1
32627;TCP;Unknown;3
32627;UDP;BitTorrent;2
32628;UDP;BitTorrent;2
32654;UDP;BitTorrent;1
32663;TCP;BitTorrent;1
32663;UDP;BitTorrent;1
32668;UDP;BitTorrent;1
32674;UDP;BitTorrent;1
32680;UDP;BitTorrent;3
32684;UDP;BitTorrent;1
32703;UDP;BitTorrent;1
32705;TCP;RDP;1
32748;TCP;RDP;1
32764;UDP;BitTorrent;1
32771;UDP;BitTorrent;1
32793;UDP;BitTorrent;1
32798;UDP;STUN;2
32800;UDP;BitTorrent;1
32809;TCP;RDP;1
32819;UDP;BitTorrent;1
32827;TCP;Unknown;3
32827;UDP;BitTorrent;1
32835;UDP;DNS;1
32840;TCP;Unknown;3
32840;UDP;BitTorrent;1
32848;UDP;BitTorrent;2
32859;UDP;BitTorrent;2
32859;UDP;STUN;1
32891;TCP;Unknown;3
32891;UDP;BitTorrent;1
32898;TCP;Unknown;2
32898;UDP;BitTorrent;1
32902;UDP;BitTorrent;2
32922;UDP;BitTorrent;1
32923;UDP;Signal;1
32924;TCP;Unknown;3
32924;UDP;BitTorrent;1
32939;UDP;BitTorrent;1
32941;TCP;RDP;1
32948;UDP;BitTorrent;2
32956;UDP;STUN;1
32966;UDP;BitTorrent;1
32972;UDP;BitTorrent;1
32975;UDP;BitTorrent;1
32976;UDP;BitTorrent;2
33000;UDP;Facebook;1
33011;UDP;BitTorrent;1
33022;UDP;BitTorrent;1
33024;UDP;STUN;1
33027;UDP;BitTorrent;1
33030;TCP;RDP;1
33040;UDP;BitTorrent;2
33041;UDP;STUN;2
33043;UDP;BitTorrent;1
33048;TCP;SSH;1
33054;TCP;SSH;1
33077;UDP;BitTorrent;1
33088;UDP;BitTorrent;1
33110;TCP;RDP;1
33111;UDP;BitTorrent;1
33116;TCP;Unknown;1
33116;UDP;BitTorrent;1
33116;UDP;Unknown;1
33125;UDP;BitTorrent;1
33127;UDP;BitTorrent;1
33143;UDP;BitTorrent;2
33146;UDP;BitTorrent;2
33148;UDP;BitTorrent;1
33154;TCP;RDP;1
33166;UDP;BitTorrent;2
33178;UDP;BitTorrent;1
33179;UDP;BitTorrent;1
33187;UDP;BitTorrent;1
33188;TCP;Unknown;3
33188;UDP;BitTorrent;1
33202;TCP;RDP;1
33206;UDP;BitTorrent;1
33218;UDP;BitTorrent;1
33219;TCP;RDP;1
33224;UDP;BitTorrent;1
33231;UDP;BitTorrent;1
33232;TCP;RDP;1
33241;UDP;BitTorrent;1
33243;UDP;BitTorrent;1
33246;TCP;Unknown;1
33246;UDP;BitTorrent;1
33247;TCP;Unknown;2
33247;UDP;BitTorrent;1
33248;UDP;BitTorrent;1
33256;TCP;Unknown;1
33256;UDP;BitTorrent;1
33256;UDP;Unknown;1
33260;UDP;BitTorrent;1
33262;UDP;BitTorrent;1
33281;TCP;Unknown;1
33281;UDP;Unknown;1
33290;UDP;BitTorrent;1
33308;TCP;Unknown;3
33308;UDP;BitTorrent;1
33321;UDP;STUN;1
33341;TCP;BitTorrent;1
33341;UDP;BitTorrent;1
33356;UDP;BitTorrent;1
33359;UDP;BitTorrent;1
33385;UDP;BitTorrent;1
33386;UDP;Unknown;1
33398;UDP;BitTorrent;4
33425;TCP;RDP;1
33463;TCP;Unknown;1
33463;UDP;BitTorrent;1
33468;UDP;STUN;1
33483;UDP;BitTorrent;1
33498;TCP;Unknown;2
33498;UDP;BitTorrent;1
33502;UDP;BitTorrent;1
33504;TCP;RDP;1
33504;UDP;BitTorrent;2
33505;UDP;BitTorrent;1
33511;TCP;Unknown;2
33511;UDP;BitTorrent;1
33514;TCP;Unknown;1
33514;UDP;Unknown;1
33522;UDP;BitTorrent;1
33540;UDP;BitTorrent;1
33547;UDP;BitTorrent;1
33569;TCP;RDP;1
33575;UDP;BitTorrent;1
33577;UDP;BitTorrent;1
33595;UDP;BitTorrent;1
33599;TCP;Unknown;1
33599;UDP;BitTorrent;1
33600;UDP;BitTorrent;2
33607;UDP;STUN;1
33607;UDP;Signal;1
33615;TCP;Unknown;1
33615;UDP;BitTorrent;1
33620;UDP;BitTorrent;4
33636;UDP;BitTorrent;2
33636;UDP;Signal;2
33637;UDP;BitTorrent;3
33664;UDP;BitTorrent;1
33695;UDP;BitTorrent;1
33703;UDP;STUN;1
33706;TCP;Unknown;3
33706;UDP;BitTorrent;1
33710;UDP;BitTorrent;1
33714;UDP;BitTorrent;1
33725;TCP;RDP;2
33730;UDP;BitTorrent;1
33733;TCP;RDP;1
33737;UDP;BitTorrent;1
33740;UDP;BitTorrent;3
33744;TCP;Unknown;1
33744;UDP;BitTorrent;1
33750;UDP;BitTorrent;1
33751;TCP;HTTP;1
33758;UDP;BitTorrent;1
33762;TCP;SSH;1
33767;TCP;RDP;1
33768;TCP;Unknown;1
33768;UDP;BitTorrent;1
33774;TCP;SSH;1
33775;UDP;BitTorrent;1
33777;TCP;RDP;1
33784;TCP;Unknown;3
33784;UDP;BitTorrent;2
33786;UDP;BitTorrent;1
33801;UDP;BitTorrent;1
33810;UDP;BitTorrent;1
33818;UDP;BitTorrent;1
33821;UDP;STUN;2
33824;UDP;BitTorrent;1
33828;UDP;BitTorrent;1
33838;TCP;Unknown;1
33838;UDP;BitTorrent;2
33865;UDP;BitTorrent;1
33872;UDP;BitTorrent;1
33873;UDP;BitTorrent;1
33879;UDP;STUN;2
33882;UDP;Signal;1
33883;UDP;STUN;1
33886;UDP;BitTorrent;1
33901;UDP;Signal;1
33907;UDP;BitTorrent;1
33908;TCP;RDP;1
33914;UDP;BitTorrent;1
33921;UDP;STUN;1
33922;TCP;Unknown;1
33922;UDP;Unknown;1
33923;UDP;STUN;1
33925;UDP;BitTorrent;1
33927;UDP;BitTorrent;3
33928;TCP;RDP;1
33951;UDP;BitTorrent;1
33955;UDP;BitTorrent;1
33978;UDP;BitTorrent;1
33984;UDP;BitTorrent;2
33986;TCP;RDP;1
33995;UDP;BitTorrent;1
33997;TCP;Unknown;1
33997;UDP;BitTorrent;1
34004;TCP;Unknown;1
34010;UDP;BitTorrent;1
34011;TCP;RDP;1
34022;UDP;BitTorrent;1
34030;TCP;Unknown;1
34030;UDP;BitTorrent;1
34038;UDP;BitTorrent;1
34050;UDP;BitTorrent;1
34063;UDP;STUN;1
34081;UDP;BitTorrent;4
34082;TCP;Unknown;1
34085;UDP;BitTorrent;3
34092;UDP;BitTorrent;1
34094;UDP;BitTorrent;1
34106;TCP;SSH;1
34112;UDP;BitTorrent;1
34120;UDP;BitTorrent;1
34127;UDP;BitTorrent;1
34133;UDP;BitTorrent;4
34144;TCP;Unknown;4
34144;UDP;BitTorrent;4
34146;UDP;BitTorrent;1
34146;UDP;Unknown;1
34177;TCP;Unknown;3
34177;UDP;BitTorrent;2
34179;UDP;BitTorrent;2
34185;UDP;BitTorrent;1
34190;TCP;RDP;1
34190;TCP;SSH;1
34207;UDP;BitTorrent;1
34225;UDP;BitTorrent;1
34230;UDP;BitTorrent;2
34247;UDP;STUN;1
34257;UDP;BitTorrent;1
34260;TCP;Unknown;2
34260;UDP;BitTorrent;1
34261;UDP;Signal;1
34270;TCP;SSH;1
